detected_at,source,symbol,trade_timestamp,value,value_label,baseline,delta_pct
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-05-12T00:00:00+05:30,163037.0,Volume (shares),53974.0,202.1
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-05-14T00:00:00+05:30,334761.0,Volume (shares),75964.28571428571,340.7
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-05-20T00:00:00+05:30,149954.0,Volume (shares),90259.45454545454,66.1
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-02T00:00:00+05:30,110084.0,Volume (shares),77533.4,42.0
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-18T00:00:00+05:30,111542.0,Volume (shares),57307.65,94.6
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-19T00:00:00+05:30,124149.0,Volume (shares),58936.85,110.6
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-22T00:00:00+05:30,104002.0,Volume (shares),62622.7,66.1
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-23T00:00:00+05:30,509896.0,Volume (shares),64650.15,688.7
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-06-29T00:00:00+05:30,237248.0,Volume (shares),92404.85,156.7
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-07-06T00:00:00+05:30,137781.0,Volume (shares),94635.85,45.6
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-07-08T00:00:00+05:30,230728.0,Volume (shares),96854.0,138.2
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-07-27T00:00:00+05:30,141060.0,Volume (shares),76104.45,85.4
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-07-29T00:00:00+05:30,120280.0,Volume (shares),71181.8,69.0
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-08-03T00:00:00+05:30,116426.0,Volume (shares),74667.25,55.9
2026-08-05T22:57:53.741254+00:00,equity,BAGFILMS.NS,2026-08-05T00:00:00+05:30,138911.0,Volume (shares),72347.85,92.0
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-05-08T00:00:00+05:30,142550.0,Volume (shares),71639.33333333333,99.0
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-05-11T00:00:00+05:30,145022.0,Volume (shares),89367.0,62.3
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-05-13T00:00:00+05:30,280140.0,Volume (shares),102086.66666666667,174.4
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-05-14T00:00:00+05:30,268071.0,Volume (shares),127522.85714285714,110.2
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-05-18T00:00:00+05:30,759078.0,Volume (shares),135859.77777777778,458.7
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-06-11T00:00:00+05:30,191559.0,Volume (shares),124513.55,53.8
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-07-03T00:00:00+05:30,248932.0,Volume (shares),64316.6,287.0
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-07-13T00:00:00+05:30,99770.0,Volume (shares),62944.6,58.5
2026-08-05T22:57:53.741254+00:00,equity,BAIDFIN.NS,2026-07-21T00:00:00+05:30,133747.0,Volume (shares),56640.15,136.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-06-19T00:00:00+05:30,739358.0,Volume (shares),327156.65,126.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-06-22T00:00:00+05:30,834191.0,Volume (shares),353734.3,135.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-06-23T00:00:00+05:30,551711.0,Volume (shares),367217.8,50.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-06-29T00:00:00+05:30,515976.0,Volume (shares),365735.0,41.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-07-13T00:00:00+05:30,1009236.0,Volume (shares),349011.4,189.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-07-14T00:00:00+05:30,802768.0,Volume (shares),379472.3,111.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-07-21T00:00:00+05:30,834319.0,Volume (shares),385664.75,116.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-07-22T00:00:00+05:30,1448948.0,Volume (shares),399795.15,262.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJ-AUTO.NS,2026-07-23T00:00:00+05:30,1025555.0,Volume (shares),450941.9,127.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-06-08T00:00:00+05:30,2324807.0,Volume (shares),846959.35,174.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-09T00:00:00+05:30,934778.0,Volume (shares),590726.45,58.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-10T00:00:00+05:30,2128143.0,Volume (shares),585911.55,263.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-13T00:00:00+05:30,4341997.0,Volume (shares),665079.75,552.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-14T00:00:00+05:30,4375429.0,Volume (shares),832319.8,425.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-15T00:00:00+05:30,1817199.0,Volume (shares),1004665.5,80.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJCON.NS,2026-07-16T00:00:00+05:30,2596636.0,Volume (shares),1064667.65,143.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-05-18T00:00:00+05:30,619156.0,Volume (shares),189788.0,226.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-05-19T00:00:00+05:30,432814.0,Volume (shares),232724.8,86.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-05-29T00:00:00+05:30,1593842.0,Volume (shares),215808.72222222222,638.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-06-03T00:00:00+05:30,577691.0,Volume (shares),275218.0,109.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-06-05T00:00:00+05:30,477337.0,Volume (shares),309670.0,54.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-07-07T00:00:00+05:30,656609.0,Volume (shares),130960.35,401.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-07-16T00:00:00+05:30,313251.0,Volume (shares),127037.0,146.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-08-04T00:00:00+05:30,1432494.0,Volume (shares),122288.7,1071.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJELEC.NS,2026-08-05T00:00:00+05:30,264327.0,Volume (shares),161082.95,64.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-05-14T00:00:00+05:30,2086133.0,Volume (shares),892155.4285714285,133.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-05-15T00:00:00+05:30,2347840.0,Volume (shares),1041402.625,125.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-05-29T00:00:00+05:30,1445842.0,Volume (shares),876516.0555555555,65.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-05T00:00:00+05:30,1414054.0,Volume (shares),834063.5,69.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-12T00:00:00+05:30,1486234.0,Volume (shares),773942.7,92.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-15T00:00:00+05:30,2002931.0,Volume (shares),730862.4,174.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-16T00:00:00+05:30,2043227.0,Volume (shares),771049.65,165.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-22T00:00:00+05:30,1828102.0,Volume (shares),896235.15,104.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-06-29T00:00:00+05:30,1565424.0,Volume (shares),979272.7,59.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-01T00:00:00+05:30,1768906.0,Volume (shares),1049041.15,68.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-02T00:00:00+05:30,1786876.0,Volume (shares),1109405.9,61.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-03T00:00:00+05:30,2036834.0,Volume (shares),1160368.15,75.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-09T00:00:00+05:30,2049967.0,Volume (shares),1276286.5,60.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-14T00:00:00+05:30,1811978.0,Volume (shares),1266098.3,43.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-07-31T00:00:00+05:30,3731886.0,Volume (shares),1243511.7,200.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-08-03T00:00:00+05:30,2850085.0,Volume (shares),1328264.3,114.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJFINSV.NS,2026-08-05T00:00:00+05:30,2447807.0,Volume (shares),1463438.15,67.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-05-08T00:00:00+05:30,416278.0,Volume (shares),248420.0,67.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-05-11T00:00:00+05:30,819750.0,Volume (shares),290384.5,182.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-05-19T00:00:00+05:30,399535.0,Volume (shares),281585.4,41.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-06-12T00:00:00+05:30,348703.0,Volume (shares),141148.45,147.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-06-15T00:00:00+05:30,228878.0,Volume (shares),146610.1,56.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-06-18T00:00:00+05:30,1003113.0,Volume (shares),135965.45,637.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-06-29T00:00:00+05:30,15125808.0,Volume (shares),185609.2,8049.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-06-30T00:00:00+05:30,1907336.0,Volume (shares),926992.95,105.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHCARE.NS,2026-07-22T00:00:00+05:30,1661439.0,Volume (shares),1151517.85,44.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-05-26T00:00:00+05:30,6061034.0,Volume (shares),3866637.3333333335,56.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-05-27T00:00:00+05:30,6149376.0,Volume (shares),4003787.125,53.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-06-05T00:00:00+05:30,5980539.0,Volume (shares),3453376.1,73.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-06-09T00:00:00+05:30,8384256.0,Volume (shares),3488699.45,140.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-06-15T00:00:00+05:30,5895253.0,Volume (shares),3653751.45,61.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-06-19T00:00:00+05:30,17570172.0,Volume (shares),3901974.3,350.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-06-22T00:00:00+05:30,11536177.0,Volume (shares),4670911.8,147.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-07-03T00:00:00+05:30,37731135.0,Volume (shares),4808714.05,684.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-07-30T00:00:00+05:30,7472434.0,Volume (shares),4802654.25,55.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHFL.NS,2026-08-04T00:00:00+05:30,4961226.0,Volume (shares),3324311.0,49.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-06-01T00:00:00+05:30,12499312.0,Volume (shares),7947553.052631579,57.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-06-04T00:00:00+05:30,14126072.0,Volume (shares),7292996.85,93.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-06-05T00:00:00+05:30,15803490.0,Volume (shares),7601256.15,107.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-06-08T00:00:00+05:30,14412028.0,Volume (shares),7992404.35,80.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-06-15T00:00:00+05:30,21072726.0,Volume (shares),7511381.4,180.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-07-17T00:00:00+05:30,6419113.0,Volume (shares),4461777.3,43.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-08-03T00:00:00+05:30,8736035.0,Volume (shares),3967179.8,120.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHIND.NS,2026-08-04T00:00:00+05:30,19356962.0,Volume (shares),4027854.4,380.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-05-21T00:00:00+05:30,78531.0,Volume (shares),48754.416666666664,61.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-05-29T00:00:00+05:30,103855.0,Volume (shares),44671.444444444445,132.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-06-05T00:00:00+05:30,68806.0,Volume (shares),42031.05,63.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-06-15T00:00:00+05:30,62629.0,Volume (shares),41828.0,49.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-06-22T00:00:00+05:30,97395.0,Volume (shares),43440.1,124.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-06-23T00:00:00+05:30,67206.0,Volume (shares),46645.6,44.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-06-30T00:00:00+05:30,92118.0,Volume (shares),44979.9,104.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-07-01T00:00:00+05:30,88123.0,Volume (shares),48012.75,83.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-07-13T00:00:00+05:30,83705.0,Volume (shares),52749.85,58.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-07-21T00:00:00+05:30,109643.0,Volume (shares),53397.7,105.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-07-23T00:00:00+05:30,108337.0,Volume (shares),54552.2,98.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJHLDNG.NS,2026-07-31T00:00:00+05:30,89978.0,Volume (shares),57189.95,57.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-05-29T00:00:00+05:30,132068.0,Volume (shares),30301.722222222223,335.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-01T00:00:00+05:30,68463.0,Volume (shares),35657.84210526316,92.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-04T00:00:00+05:30,60393.0,Volume (shares),34098.4,77.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-05T00:00:00+05:30,85054.0,Volume (shares),33201.3,156.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-15T00:00:00+05:30,84953.0,Volume (shares),35819.15,137.2
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-19T00:00:00+05:30,200572.0,Volume (shares),39843.2,403.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-24T00:00:00+05:30,78413.0,Volume (shares),48992.6,60.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJINDEF.NS,2026-06-25T00:00:00+05:30,310815.0,Volume (shares),51653.5,501.7
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-11T00:00:00+05:30,7252.0,Volume (shares),4579.25,58.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-12T00:00:00+05:30,7906.0,Volume (shares),5113.8,54.6
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-14T00:00:00+05:30,16555.0,Volume (shares),5808.428571428572,185.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-18T00:00:00+05:30,12751.0,Volume (shares),6963.444444444444,83.1
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-19T00:00:00+05:30,12669.0,Volume (shares),7542.2,68.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-25T00:00:00+05:30,16220.0,Volume (shares),8279.142857142857,95.9
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-27T00:00:00+05:30,127157.0,Volume (shares),8677.5,1365.4
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-05-29T00:00:00+05:30,40682.0,Volume (shares),15646.882352941177,160.0
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-06-01T00:00:00+05:30,33533.0,Volume (shares),17037.722222222223,96.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-06-19T00:00:00+05:30,253345.0,Volume (shares),19983.7,1167.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-06-24T00:00:00+05:30,215661.0,Volume (shares),32601.1,561.5
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-07-24T00:00:00+05:30,42514.0,Volume (shares),12989.7,227.3
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-07-28T00:00:00+05:30,18445.0,Volume (shares),12310.5,49.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-07-29T00:00:00+05:30,66457.0,Volume (shares),12639.55,425.8
2026-08-05T22:57:53.741254+00:00,equity,BAJAJST.NS,2026-08-03T00:00:00+05:30,24121.0,Volume (shares),15635.65,54.3
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-05-14T00:00:00+05:30,12240699.0,Volume (shares),226861.85714285713,5295.7
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-05-29T00:00:00+05:30,10672753.0,Volume (shares),905491.6111111111,1078.7
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-06-03T00:00:00+05:30,1998351.0,Volume (shares),1402858.0,42.4
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-07-08T00:00:00+05:30,446150.0,Volume (shares),248036.1,79.9
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-07-13T00:00:00+05:30,529270.0,Volume (shares),237010.05,123.3
2026-08-05T22:57:53.741254+00:00,equity,BAJEL.NS,2026-07-22T00:00:00+05:30,1772046.0,Volume (shares),178808.1,891.0
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-05-21T00:00:00+05:30,9713326.0,Volume (shares),6755179.833333333,43.8
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-05-29T00:00:00+05:30,46752428.0,Volume (shares),6471789.666666667,622.4
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-06-02T00:00:00+05:30,15697997.0,Volume (shares),8506612.9,84.5
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-06-03T00:00:00+05:30,14747769.0,Volume (shares),8927008.9,65.2
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-06-05T00:00:00+05:30,13274646.0,Volume (shares),9365971.4,41.7
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-06-29T00:00:00+05:30,19875760.0,Volume (shares),9089803.4,118.7
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-07-17T00:00:00+05:30,12882360.0,Volume (shares),8658285.7,48.8
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-07-24T00:00:00+05:30,18416962.0,Volume (shares),8381792.65,119.7
2026-08-05T22:57:53.741254+00:00,equity,BAJFINANCE.NS,2026-07-31T00:00:00+05:30,40814590.0,Volume (shares),8368864.6,387.7
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-05-13T00:00:00+05:30,132592.0,Volume (shares),21146.833333333332,527.0
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-05-21T00:00:00+05:30,179814.0,Volume (shares),30304.5,493.4
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-05-27T00:00:00+05:30,75930.0,Volume (shares),38701.4375,96.2
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-06-02T00:00:00+05:30,69853.0,Volume (shares),38210.1,82.8
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-06-30T00:00:00+05:30,111944.0,Volume (shares),22920.85,388.4
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-07-02T00:00:00+05:30,167659.0,Volume (shares),24065.5,596.7
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-07-13T00:00:00+05:30,358876.0,Volume (shares),30622.05,1072.0
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-07-16T00:00:00+05:30,94713.0,Volume (shares),47475.3,99.5
2026-08-05T22:57:53.741254+00:00,equity,BALAJEE.NS,2026-07-17T00:00:00+05:30,98896.0,Volume (shares),51276.05,92.9
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-05-08T00:00:00+05:30,2263116.0,Volume (shares),1275741.0,77.4
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-05-12T00:00:00+05:30,2677023.0,Volume (shares),1302169.8,105.6
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-05-18T00:00:00+05:30,2080601.0,Volume (shares),1345271.2222222222,54.7
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-06-15T00:00:00+05:30,845942.0,Volume (shares),330392.3,156.0
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-06-16T00:00:00+05:30,464796.0,Volume (shares),268659.35,73.0
2026-08-05T22:57:53.741254+00:00,equity,BALAJITELE.NS,2026-06-18T00:00:00+05:30,9840624.0,Volume (shares),224110.85,4291.0
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-05-14T00:00:00+05:30,1772941.0,Volume (shares),186013.0,853.1
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-05-15T00:00:00+05:30,2725771.0,Volume (shares),384379.0,609.1
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-05-20T00:00:00+05:30,1102152.0,Volume (shares),647299.7272727273,70.3
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-06-02T00:00:00+05:30,2628387.0,Volume (shares),516176.1,409.2
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-06-03T00:00:00+05:30,3178753.0,Volume (shares),637054.9,399.0
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-07-02T00:00:00+05:30,669196.0,Volume (shares),285167.7,134.7
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-07-08T00:00:00+05:30,1912253.0,Volume (shares),218095.85,776.8
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-07-09T00:00:00+05:30,1043837.0,Volume (shares),296697.2,251.8
2026-08-05T22:57:53.741254+00:00,equity,BALAMINES.NS,2026-07-28T00:00:00+05:30,969993.0,Volume (shares),362127.3,167.9
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-05-08T00:00:00+05:30,97126.0,Volume (shares),59750.666666666664,62.6
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-05-27T00:00:00+05:30,63104.0,Volume (shares),37666.0,67.5
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-05-29T00:00:00+05:30,52623.0,Volume (shares),36986.666666666664,42.3
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-06-11T00:00:00+05:30,53516.0,Volume (shares),27631.9,93.7
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-06-24T00:00:00+05:30,52628.0,Volume (shares),29700.45,77.2
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-06-30T00:00:00+05:30,50689.0,Volume (shares),26134.9,94.0
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-07-03T00:00:00+05:30,36382.0,Volume (shares),25735.05,41.4
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-07-17T00:00:00+05:30,49128.0,Volume (shares),24345.3,101.8
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-07-30T00:00:00+05:30,45022.0,Volume (shares),20938.65,115.0
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-07-31T00:00:00+05:30,36557.0,Volume (shares),21882.7,67.1
2026-08-05T22:57:53.741254+00:00,equity,BALAXI.NS,2026-08-05T00:00:00+05:30,89950.0,Volume (shares),21225.1,323.8
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-05-19T00:00:00+05:30,16428.0,Volume (shares),9508.0,72.8
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-05-20T00:00:00+05:30,16772.0,Volume (shares),10137.09090909091,65.5
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-05-25T00:00:00+05:30,25436.0,Volume (shares),10209.142857142857,149.1
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-05-29T00:00:00+05:30,70579.0,Volume (shares),10243.888888888889,589.0
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-06-16T00:00:00+05:30,20326.0,Volume (shares),11664.75,74.3
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-06-17T00:00:00+05:30,34440.0,Volume (shares),11859.65,190.4
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-06-18T00:00:00+05:30,22658.0,Volume (shares),12743.05,77.8
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-06-22T00:00:00+05:30,70053.0,Volume (shares),13314.95,426.1
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-07-01T00:00:00+05:30,229452.0,Volume (shares),13396.8,1612.7
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-07-23T00:00:00+05:30,26874.0,Volume (shares),18988.1,41.5
2026-08-05T22:57:53.741254+00:00,equity,BALKRISHNA.NS,2026-07-30T00:00:00+05:30,73414.0,Volume (shares),9394.15,681.5
